support,itemsets,itemset_size
0.005742783738854466,22659,1
0.009974308599063019,22666,1
0.005591657850989875,22692,1
0.006196161402448239,22694,1
0.014205833459271573,22697,1
0.011636693365573523,22698,1
0.01511258878645912,22699,1
0.01904186187093849,22720,1
0.01269457458062566,22722,1
0.005440531963125284,22725,1
0.01133444158984434,22726,1
0.013299078132084027,22727,1
0.006649539066042013,22728,1
0.006649539066042013,22729,1
0.005591657850989875,22730,1
0.005742783738854466,22766,1
0.005440531963125284,22771,1
0.012845700468490252,22776,1
0.00634728729031283,22784,1
0.009974308599063019,22791,1
0.006196161402448239,22795,1
0.006196161402448239,22804,1
0.005138280187396101,22834,1
0.01012543448692761,22835,1
0.006800664953906604,22844,1
0.00634728729031283,22846,1
0.01012543448692761,22847,1
0.006045035514583648,22865,1
0.007405168505364969,22900,1
0.008009672056823333,22910,1
0.005138280187396101,22941,1
0.009823182711198428,22960,1
0.01269457458062566,22961,1
0.005138280187396101,22966,1
0.008160797944687924,22969,1
0.009369805047604655,22993,1
0.005893909626719057,23050,1
0.007102916729635787,23052,1
0.02644703037630346,23084,1
0.005289406075260692,23110,1
0.005289406075260692,23173,1
0.009520930935469246,23199,1
0.009369805047604655,23201,1
0.008916427384010881,23202,1
0.01269457458062566,23203,1
0.008311923832552517,23206,1
0.005289406075260692,23207,1
0.008009672056823333,23209,1
0.006649539066042013,23240,1
0.005591657850989875,23243,1
0.010881063926250567,23245,1
0.005591657850989875,23283,1
0.01873961009520931,23284,1
0.005138280187396101,23293,1
0.01753060299229258,23298,1
0.007254042617500378,23300,1
0.0086141756082817,23301,1
0.005591657850989875,23313,1
0.007707420281094152,23321,1
0.008009672056823333,23322,1
0.008009672056823333,23344,1
0.012996826356354843,23355,1
0.005742783738854466,23356,1
0.005742783738854466,37449,1
0.0069517908417711955,46000S,1
0.03324769533021007,47566,1
0.006196161402448239,47566B,1
0.007405168505364969,47590A,1
0.007102916729635787,47590B,1
0.013601329907813209,48138,1
0.007254042617500378,48184,1
0.006800664953906604,48185,1
0.010729938038385976,48187,1
0.011032189814115159,48194,1
0.008311923832552517,71459,1
0.005440531963125284,71477,1
0.00755629439322956,72741,1
0.013450204019948618,79321,1
0.014054707571406982,82482,1
0.008463049720417108,82483,1
0.013450204019948618,82484,1
0.011787819253438114,82486,1
0.01647272177724044,82494L,1
0.006045035514583648,84029E,1
0.005591657850989875,84078A,1
0.005440531963125284,84378,1
0.008009672056823333,84755,1
0.005893909626719057,84836,1
0.025842526824845096,84879,1
0.008463049720417108,84945,1
0.02266888317968868,84946,1
0.011485567477708932,84947,1
0.006196161402448239,84949,1
0.005893909626719057,84970L,1
0.007254042617500378,84970S,1
0.012241196917031887,84978,1
0.005289406075260692,84988,1
0.006045035514583648,85048,1
0.01118331570197975,85066,1
0.023575638506876228,85099B,1
0.009823182711198428,85099C,1
0.007405168505364969,85099F,1
0.04669789935015868,85123A,1
0.00634728729031283,85152,1
0.008463049720417108,"85123A, 21733",2
0.005440531963125284,"22112, 22111",2
0.005742783738854466,"22112, 22835",2
0.006196161402448239,"22423, 22697",2
0.005289406075260692,"22423, 22698",2
0.005742783738854466,"22699, 22423",2
0.005591657850989875,"22469, 22470",2
0.0086141756082817,"22698, 22697",2
0.009672056823333837,"22699, 22697",2
0.007254042617500378,"22699, 22698",2
0.0069517908417711955,"22727, 22726",2
0.007254042617500378,"82482, 82494L",2
0.006649539066042013,"22699, 22698, 22697",3
